raw_index,message_type,is_sender,message,sticker_path,CreateTime,unix_seconds,time_gap,message_id,sticker_id,sticker_caption,sticker_quality_score,sticker_needs_review,normalized_text,sticker_resolved
198,text,0,哈哈哈加油,,2023-02-07 08:43:50+00:00,1675759430,22.0,msg_00000198,,,,,哈哈哈加油,True
199,text,0,我就只有工图了,,2023-02-07 08:43:54+00:00,1675759434,4.0,msg_00000199,,,,,我就只有工图了,True
200,text,0,早回学校就能学进去点,,2023-02-07 08:44:03+00:00,1675759443,9.0,msg_00000200,,,,,早回学校就能学进去点,True
201,text,0,还有四级[流泪],,2023-02-07 08:44:30+00:00,1675759470,27.0,msg_00000201,,,,,还有四级[流泪],True
202,text,1,我还说假期学6级的,,2023-02-07 08:45:32+00:00,1675759532,62.0,msg_00000202,,,,,我还说假期学6级的,True
203,text,1,结果就玩到现在,,2023-02-07 08:45:44+00:00,1675759544,12.0,msg_00000203,,,,,结果就玩到现在,True
204,sticker,1,[表情包],../emojis/6f233f91c4c53ba1e4ccadd648ec42c3.gif,2023-02-07 08:45:50+00:00,1675759550,6.0,msg_00000204,sticker_000009,[表情包:困惑的表情包，暗示对某事感到困惑。],0.9,True,[表情包:困惑的表情包，暗示对某事感到困惑。],True
205,text,0,哈哈哈哈正常都这样,,2023-02-07 08:46:22+00:00,1675759582,32.0,msg_00000205,,,,,哈哈哈哈正常都这样,True
206,text,0,回学校学,,2023-02-07 08:46:28+00:00,1675759588,6.0,msg_00000206,,,,,回学校学,True
207,text,0,在家学不动,,2023-02-07 08:46:40+00:00,1675759600,12.0,msg_00000207,,,,,在家学不动,True
208,text,1,还是狠下心学吧[流泪],,2023-02-07 08:47:30+00:00,1675759650,50.0,msg_00000208,,,,,还是狠下心学吧[流泪],True
209,text,1,不然状态太低迷了都,,2023-02-07 08:47:41+00:00,1675759661,11.0,msg_00000209,,,,,不然状态太低迷了都,True
210,text,1,给你看看晚上的11号楼4楼,,2023-02-07 08:47:58+00:00,1675759678,17.0,msg_00000210,,,,,给你看看晚上的11号楼4楼,True
213,text,1,有点感觉了[破涕为笑],,2023-02-07 08:48:41+00:00,1675759721,27.0,msg_00000213,,,,,有点感觉了[破涕为笑],True
214,text,0,哈哈经历过,,2023-02-07 08:50:13+00:00,1675759813,92.0,msg_00000214,,,,,哈哈经历过,True
215,text,0,晚上最晚十点半多回去,,2023-02-07 08:50:26+00:00,1675759826,13.0,msg_00000215,,,,,晚上最晚十点半多回去,True
216,text,1,这个是11点的,,2023-02-07 08:51:52+00:00,1675759912,86.0,msg_00000216,,,,,这个是11点的,True
217,text,1,因该是,,2023-02-07 08:51:59+00:00,1675759919,7.0,msg_00000217,,,,,因该是,True
218,text,1,记不太清了,,2023-02-07 08:52:06+00:00,1675759926,7.0,msg_00000218,,,,,记不太清了,True
219,text,1,上学期基本就很晚回去,,2023-02-07 08:52:18+00:00,1675759938,12.0,msg_00000219,,,,,上学期基本就很晚回去,True
220,text,0,卷王,,2023-02-07 08:52:52+00:00,1675759972,34.0,msg_00000220,,,,,卷王,True
221,text,0,保研大佬,,2023-02-07 08:53:01+00:00,1675759981,9.0,msg_00000221,,,,,保研大佬,True
222,text,1,额我挺拉夸的[流泪],,2023-02-07 08:54:36+00:00,1675760076,95.0,msg_00000222,,,,,额我挺拉夸的[流泪],True
223,text,1,你有那个图书馆公众号不？,,2023-02-07 08:54:53+00:00,1675760093,17.0,msg_00000223,,,,,你有那个图书馆公众号不？,True
224,text,0,没有好像,,2023-02-07 08:56:54+00:00,1675760214,121.0,msg_00000224,,,,,没有好像,True
225,text,1,我推你吧,,2023-02-07 08:57:09+00:00,1675760229,15.0,msg_00000225,,,,,我推你吧,True
226,text,1,这上面可以借书扫码,,2023-02-07 08:57:17+00:00,1675760237,8.0,msg_00000226,,,,,这上面可以借书扫码,True
227,text,0,都这么卷了还拉垮？？,,2023-02-07 08:57:17+00:00,1675760237,0.0,msg_00000227,,,,,都这么卷了还拉垮？？,True
228,text,1,还可以查询的,,2023-02-07 08:57:23+00:00,1675760243,6.0,msg_00000228,,,,,还可以查询的,True
229,text,1,[名片],,2023-02-07 08:57:36+00:00,1675760256,13.0,msg_00000229,,,,,[名片],True
230,text,1,大一挺废的,,2023-02-07 08:57:48+00:00,1675760268,12.0,msg_00000230,,,,,大一挺废的,True
231,text,1,得《狂飙》赶起来[破涕为笑],,2023-02-07 08:58:16+00:00,1675760296,28.0,msg_00000231,,,,,得《狂飙》赶起来[破涕为笑],True
232,text,1,只能说尽力吧学习这东西其实不一定非得局限专业科技知识,,2023-02-07 08:58:46+00:00,1675760326,30.0,msg_00000232,,,,,只能说尽力吧学习这东西其实不一定非得局限专业科技知识,True
234,text,1,这些差不多都有点用,,2023-02-07 09:00:01+00:00,1675760401,14.0,msg_00000234,,,,,这些差不多都有点用,True
235,text,0,soga,,2023-02-07 09:01:21+00:00,1675760481,80.0,msg_00000235,,,,,soga,True
236,text,0,谢谢啦,,2023-02-07 09:01:27+00:00,1675760487,6.0,msg_00000236,,,,,谢谢啦,True
237,text,1,不客气[破涕为笑],,2023-02-07 09:02:02+00:00,1675760522,35.0,msg_00000237,,,,,不客气[破涕为笑],True
238,text,1,欢迎来飞设哦,,2023-02-07 09:02:31+00:00,1675760551,29.0,msg_00000238,,,,,欢迎来飞设哦,True
239,text,0,太卷了你们,,2023-02-07 09:02:48+00:00,1675760568,17.0,msg_00000239,,,,,太卷了你们,True
240,text,1,你要是喜欢飞设的那些清秀小哥哥欢迎来找我,,2023-02-07 09:03:24+00:00,1675760604,36.0,msg_00000240,,,,,你要是喜欢飞设的那些清秀小哥哥欢迎来找我,True
241,text,1,给你推荐[破涕为笑],,2023-02-07 09:03:32+00:00,1675760612,8.0,msg_00000241,,,,,给你推荐[破涕为笑],True
242,text,1,差不多都认识就看熟不熟的问题,,2023-02-07 09:03:49+00:00,1675760629,17.0,msg_00000242,,,,,差不多都认识就看熟不熟的问题,True
243,text,0,那不错[旺柴],,2023-02-07 09:03:53+00:00,1675760633,4.0,msg_00000243,,,,,那不错[旺柴],True
244,text,0,养眼,,2023-02-07 09:03:56+00:00,1675760636,3.0,msg_00000244,,,,,养眼,True
245,text,1,不过大部分也不太熟,,2023-02-07 09:03:58+00:00,1675760638,2.0,msg_00000245,,,,,不过大部分也不太熟,True
246,text,1,[捂脸],,2023-02-07 09:04:02+00:00,1675760642,4.0,msg_00000246,,,,,[捂脸],True
247,text,0,哈哈哈哈都喜欢看好看的,,2023-02-07 09:05:54+00:00,1675760754,112.0,msg_00000247,,,,,哈哈哈哈都喜欢看好看的,True
248,text,1,确实,,2023-02-07 09:06:23+00:00,1675760783,29.0,msg_00000248,,,,,确实,True
249,sticker,1,[表情包],../emojis/fda75fa802ad2473574d81315415db33.gif,2023-02-07 09:06:29+00:00,1675760789,6.0,msg_00000249,sticker_000006,[表情包:惊讶的小狗 / 表达惊讶],1.0,False,[表情包:惊讶的小狗 / 表达惊讶],True
251,text,1,别告诉我是我发的[旺柴],,2023-02-07 09:07:09+00:00,1675760829,12.0,msg_00000251,,,,,别告诉我是我发的[旺柴],True
252,text,1,其他人说错了,,2023-02-07 09:07:16+00:00,1675760836,7.0,msg_00000252,,,,,其他人说错了,True
253,text,0,哈哈哈我认识几个,,2023-02-07 09:07:27+00:00,1675760847,11.0,msg_00000253,,,,,哈哈哈我认识几个,True
254,text,0,名字眼熟,,2023-02-07 09:07:31+00:00,1675760851,4.0,msg_00000254,,,,,名字眼熟,True
255,text,1,你啥部的吗？,,2023-02-07 09:07:46+00:00,1675760866,15.0,msg_00000255,,,,,你啥部的吗？,True
256,text,0,我想想,,2023-02-07 09:07:58+00:00,1675760878,12.0,msg_00000256,,,,,我想想,True
257,text,1,可能有我室友吧,,2023-02-07 09:08:01+00:00,1675760881,3.0,msg_00000257,,,,,可能有我室友吧,True
258,text,0,好像是权益部,,2023-02-07 09:08:35+00:00,1675760915,34.0,msg_00000258,,,,,好像是权益部,True
259,text,1,好像是有在里面的我也不太熟这个,,2023-02-07 09:09:47+00:00,1675760987,72.0,msg_00000259,,,,,好像是有在里面的我也不太熟这个,True
260,text,1,感觉都是工具人[旺柴],,2023-02-07 09:10:04+00:00,1675761004,17.0,msg_00000260,,,,,感觉都是工具人[旺柴],True
261,text,0,嗯嗯，基本没活,,2023-02-07 09:10:07+00:00,1675761007,3.0,msg_00000261,,,,,嗯嗯，基本没活,True
262,text,1,能加综测分,,2023-02-07 09:10:36+00:00,1675761036,29.0,msg_00000262,,,,,能加综测分,True
263,text,1,也可以的,,2023-02-07 09:10:47+00:00,1675761047,11.0,msg_00000263,,,,,也可以的,True
264,text,0,这有啥，没活更清闲,,2023-02-07 09:10:47+00:00,1675761047,0.0,msg_00000264,,,,,这有啥，没活更清闲,True
265,text,0,说不定大二就退了,,2023-02-07 09:11:15+00:00,1675761075,28.0,msg_00000265,,,,,说不定大二就退了,True
266,text,0,[旺柴],,2023-02-07 09:11:17+00:00,1675761077,2.0,msg_00000266,,,,,[旺柴],True
267,text,1,反正我看我室友有时候还挺忙的,,2023-02-07 09:11:33+00:00,1675761093,16.0,msg_00000267,,,,,反正我看我室友有时候还挺忙的,True
268,text,1,[破涕为笑],,2023-02-07 09:11:37+00:00,1675761097,4.0,msg_00000268,,,,,[破涕为笑],True
269,text,0,哈哈哈哈负责任,,2023-02-07 09:11:50+00:00,1675761110,13.0,msg_00000269,,,,,哈哈哈哈负责任,True
270,text,1,诶说多了都是泪啊[破涕为笑],,2023-02-07 09:12:38+00:00,1675761158,48.0,msg_00000270,,,,,诶说多了都是泪啊[破涕为笑],True
271,text,0,保研就卷成绩就行嘛,,2023-02-07 09:14:22+00:00,1675761262,104.0,msg_00000271,,,,,保研就卷成绩就行嘛,True
272,text,1,emmm学习成绩上90然后参加些比赛加点分,,2023-02-07 09:15:06+00:00,1675761306,44.0,msg_00000272,,,,,emmm学习成绩上90然后参加些比赛加点分,True
273,text,1,差不多就稳了,,2023-02-07 09:15:14+00:00,1675761314,8.0,msg_00000273,,,,,差不多就稳了,True
274,text,1,因为没比赛啥的老师可能不要你,,2023-02-07 09:15:30+00:00,1675761330,16.0,msg_00000274,,,,,因为没比赛啥的老师可能不要你,True
275,text,0,好吧,,2023-02-07 09:15:44+00:00,1675761344,14.0,msg_00000275,,,,,好吧,True
276,text,0,那还挺难的,,2023-02-07 09:15:47+00:00,1675761347,3.0,msg_00000276,,,,,那还挺难的,True
277,text,1,6级还得500多最好,,2023-02-07 09:15:55+00:00,1675761355,8.0,msg_00000277,,,,,6级还得500多最好,True
278,text,1,主要有变数也不单纯说你学习能力强就能弄挺高的,,2023-02-07 09:16:21+00:00,1675761381,26.0,msg_00000278,,,,,主要有变数也不单纯说你学习能力强就能弄挺高的,True
279,text,1,他们有的人从大一就得到了挺多消息有人带的话,,2023-02-07 09:16:43+00:00,1675761403,22.0,msg_00000279,,,,,他们有的人从大一就得到了挺多消息有人带的话,True
280,text,1,就挺高的算,,2023-02-07 09:16:53+00:00,1675761413,10.0,msg_00000280,,,,,就挺高的算,True
281,text,1,大学各种能力都要有,,2023-02-07 09:17:18+00:00,1675761438,25.0,msg_00000281,,,,,大学各种能力都要有,True
282,text,1,emmm消息渗透能力也挺重要的,,2023-02-07 09:17:31+00:00,1675761451,13.0,msg_00000282,,,,,emmm消息渗透能力也挺重要的,True
283,text,0,社恐人士,,2023-02-07 09:18:14+00:00,1675761494,43.0,msg_00000283,,,,,社恐人士,True
284,text,1,加一定的群,,2023-02-07 09:18:37+00:00,1675761517,23.0,msg_00000284,,,,,加一定的群,True
285,text,1,然后做小组作业,,2023-02-07 09:18:48+00:00,1675761528,11.0,msg_00000285,,,,,然后做小组作业,True
286,text,1,最好是组长和发言的那个,,2023-02-07 09:19:03+00:00,1675761543,15.0,msg_00000286,,,,,最好是组长和发言的那个,True
287,text,1,不然挺难拿优秀的,,2023-02-07 09:19:12+00:00,1675761552,9.0,msg_00000287,,,,,不然挺难拿优秀的,True
288,text,1,还得和老师关系好,,2023-02-07 09:19:20+00:00,1675761560,8.0,msg_00000288,,,,,还得和老师关系好,True
289,text,1,咋说呢,,2023-02-07 09:19:30+00:00,1675761570,10.0,msg_00000289,,,,,咋说呢,True
290,text,1,你刚来对于整个生态环境都不太熟悉,,2023-02-07 09:19:46+00:00,1675761586,16.0,msg_00000290,,,,,你刚来对于整个生态环境都不太熟悉,True
291,text,1,也别羡慕那些保研的,,2023-02-07 09:19:53+00:00,1675761593,7.0,msg_00000291,,,,,也别羡慕那些保研的,True
292,text,0,社恐好像不咋合适,,2023-02-07 09:19:53+00:00,1675761593,0.0,msg_00000292,,,,,社恐好像不咋合适,True
293,text,1,做的事有时候都挺无语的,,2023-02-07 09:20:05+00:00,1675761605,12.0,msg_00000293,,,,,做的事有时候都挺无语的,True
294,text,1,做好自己就行,,2023-02-07 09:20:13+00:00,1675761613,8.0,msg_00000294,,,,,做好自己就行,True
295,text,1,精致利己在咱学校也挺明显的,,2023-02-07 09:20:40+00:00,1675761640,27.0,msg_00000295,,,,,精致利己在咱学校也挺明显的,True
296,text,0,嗯嗯,,2023-02-07 09:21:26+00:00,1675761686,46.0,msg_00000296,,,,,嗯嗯,True
297,text,1,你要有啥问题也可以问我啥的,,2023-02-07 09:21:36+00:00,1675761696,10.0,msg_00000297,,,,,你要有啥问题也可以问我啥的,True
298,text,1,反正也是闲的没事,,2023-02-07 09:21:43+00:00,1675761703,7.0,msg_00000298,,,,,反正也是闲的没事,True
299,text,1,[破涕为笑],,2023-02-07 09:21:45+00:00,1675761705,2.0,msg_00000299,,,,,[破涕为笑],True
300,text,0,哈哈哈哈不得卷吗,,2023-02-07 09:22:03+00:00,1675761723,18.0,msg_00000300,,,,,哈哈哈哈不得卷吗,True
301,text,0,应该挺忙,,2023-02-07 09:22:07+00:00,1675761727,4.0,msg_00000301,,,,,应该挺忙,True
302,text,1,卷难不成不看手机的嘛[捂脸],,2023-02-07 09:22:24+00:00,1675761744,17.0,msg_00000302,,,,,卷难不成不看手机的嘛[捂脸],True
303,text,1,我上学期还把中国通史大致上看完了,,2023-02-07 09:22:43+00:00,1675761763,19.0,msg_00000303,,,,,我上学期还把中国通史大致上看完了,True
304,text,1,就B站一纪录片,,2023-02-07 09:22:52+00:00,1675761772,9.0,msg_00000304,,,,,就B站一纪录片,True
305,text,0,哈哈哈哈那挺厉害的,,2023-02-07 09:23:07+00:00,1675761787,15.0,msg_00000305,,,,,哈哈哈哈那挺厉害的,True
306,text,1,都是想看手机时候闲的没事看的,,2023-02-07 09:23:15+00:00,1675761795,8.0,msg_00000306,,,,,都是想看手机时候闲的没事看的,True
307,text,0,能看的下去挺厉害的,,2023-02-07 09:23:26+00:00,1675761806,11.0,msg_00000307,,,,,能看的下去挺厉害的,True
308,text,1,历史嘛不断轮回的过程,,2023-02-07 09:23:51+00:00,1675761831,25.0,msg_00000308,,,,,历史嘛不断轮回的过程,True
309,text,1,多看看有好处的,,2023-02-07 09:24:02+00:00,1675761842,11.0,msg_00000309,,,,,多看看有好处的,True
310,sticker,0,[表情包],../emojis/f97ae4232d60401cb0d30574ce3d73b5.gif,2023-02-07 09:25:48+00:00,1675761948,106.0,msg_00000310,sticker_000008,[表情包:惊讶的狗表情包，可能对某事感到困惑。],1.0,False,[表情包:惊讶的狗表情包，可能对某事感到困惑。],True
311,text,0,果然是佬,,2023-02-07 09:26:02+00:00,1675761962,14.0,msg_00000311,,,,,果然是佬,True
312,text,1,小比佬[破涕为笑],,2023-02-07 09:26:24+00:00,1675761984,22.0,msg_00000312,,,,,小比佬[破涕为笑],True
313,text,0,飞设应该挺难的吧要学的课,,2023-02-07 09:27:28+00:00,1675762048,64.0,msg_00000313,,,,,飞设应该挺难的吧要学的课,True
314,text,1,其实难度都差不多,,2023-02-07 09:27:41+00:00,1675762061,13.0,msg_00000314,,,,,其实难度都差不多,True
315,text,1,主要课多,,2023-02-07 09:27:45+00:00,1675762065,4.0,msg_00000315,,,,,主要课多,True
316,text,1,考试时间紧,,2023-02-07 09:27:50+00:00,1675762070,5.0,msg_00000316,,,,,考试时间紧,True
317,text,0,算了，我还不知道我那分能不能自己选呢[旺柴],,2023-02-07 09:27:56+00:00,1675762076,6.0,msg_00000317,,,,,算了，我还不知道我那分能不能自己选呢[旺柴],True
318,text,1,锻炼个学习能力嘛,,2023-02-07 09:28:00+00:00,1675762080,4.0,msg_00000318,,,,,锻炼个学习能力嘛,True
319,text,0,说不定土木见[旺柴],,2023-02-07 09:28:03+00:00,1675762083,3.0,msg_00000319,,,,,说不定土木见[旺柴],True
320,text,1,不管咋样,,2023-02-07 09:28:07+00:00,1675762087,4.0,msg_00000320,,,,,不管咋样,True
321,text,1,来我飞设,,2023-02-07 09:28:12+00:00,1675762092,5.0,msg_00000321,,,,,来我飞设,True
322,text,1,83差不多就可以来,,2023-02-07 09:28:24+00:00,1675762104,12.0,msg_00000322,,,,,83差不多就可以来,True
323,text,1,82应该也行,,2023-02-07 09:28:35+00:00,1675762115,11.0,msg_00000323,,,,,82应该也行,True
324,text,1,你见过哪个佬刷到的都是打麻将视频嘛,,2023-02-07 09:29:01+00:00,1675762141,26.0,msg_00000324,,,,,你见过哪个佬刷到的都是打麻将视频嘛,True
325,sticker,1,[表情包],../emojis/fda75fa802ad2473574d81315415db33.gif,2023-02-07 09:29:04+00:00,1675762144,3.0,msg_00000325,sticker_000006,[表情包:惊讶的小狗 / 表达惊讶],1.0,False,[表情包:惊讶的小狗 / 表达惊讶],True
326,text,0,哈哈哈哈哈那我应该可以去,,2023-02-07 09:29:28+00:00,1675762168,24.0,msg_00000326,,,,,哈哈哈哈哈那我应该可以去,True
327,text,1,来,,2023-02-07 09:30:07+00:00,1675762207,39.0,msg_00000327,,,,,来,True
329,text,1,同一门派多好,,2023-02-07 09:30:17+00:00,1675762217,2.0,msg_00000329,,,,,同一门派多好,True
330,text,0,工数拉了,,2023-02-07 09:30:30+00:00,1675762230,13.0,msg_00000330,,,,,工数拉了,True
331,text,1,看必修就行,,2023-02-07 09:30:38+00:00,1675762238,8.0,msg_00000331,,,,,看必修就行,True
332,text,1,我大一的时候英语工图都巨垃圾,,2023-02-07 09:31:25+00:00,1675762285,47.0,msg_00000332,,,,,我大一的时候英语工图都巨垃圾,True
333,text,1,主要没了解规则直接无视这些课,,2023-02-07 09:31:41+00:00,1675762301,16.0,msg_00000333,,,,,主要没了解规则直接无视这些课,True
334,text,1,帮你来算算,,2023-02-07 09:31:50+00:00,1675762310,9.0,msg_00000334,,,,,帮你来算算,True
335,text,0,工图还没考,,2023-02-07 09:32:08+00:00,1675762328,18.0,msg_00000335,,,,,工图还没考,True
336,text,0,我工图也不大行,,2023-02-07 09:32:12+00:00,1675762332,4.0,msg_00000336,,,,,我工图也不大行,True
337,text,1,把历年题做一遍,,2023-02-07 09:32:55+00:00,1675762375,43.0,msg_00000337,,,,,把历年题做一遍,True
338,text,1,基本都是原题,,2023-02-07 09:32:59+00:00,1675762379,4.0,msg_00000338,,,,,基本都是原题,True
339,text,1,不可能改什么,,2023-02-07 09:33:07+00:00,1675762387,8.0,msg_00000339,,,,,不可能改什么,True
340,text,1,我当初把历年题看了一遍[捂脸],,2023-02-07 09:33:21+00:00,1675762401,14.0,msg_00000340,,,,,我当初把历年题看了一遍[捂脸],True
341,text,1,85.88,,2023-02-07 09:34:23+00:00,1675762463,62.0,msg_00000341,,,,,85.88,True
342,text,1,工图来个90多,,2023-02-07 09:34:33+00:00,1675762473,10.0,msg_00000342,,,,,工图来个90多,True
343,text,1,就来我飞设,,2023-02-07 09:34:38+00:00,1675762478,5.0,msg_00000343,,,,,就来我飞设,True
344,text,1,不纠结了,,2023-02-07 09:34:42+00:00,1675762482,4.0,msg_00000344,,,,,不纠结了,True
345,text,0,那就行，我在做历年题,,2023-02-07 09:34:46+00:00,1675762486,4.0,msg_00000345,,,,,那就行，我在做历年题,True
346,text,0,90多够呛,,2023-02-07 09:34:54+00:00,1675762494,8.0,msg_00000346,,,,,90多够呛,True
347,text,1,记下来问题不大,,2023-02-07 09:34:55+00:00,1675762495,1.0,msg_00000347,,,,,记下来问题不大,True
348,text,1,变的很少很少那种,,2023-02-07 09:35:11+00:00,1675762511,16.0,msg_00000348,,,,,变的很少很少那种,True
349,text,0,好嘞,,2023-02-07 09:35:38+00:00,1675762538,27.0,msg_00000349,,,,,好嘞,True
350,text,0,那我考完再看看,,2023-02-07 09:35:46+00:00,1675762546,8.0,msg_00000350,,,,,那我考完再看看,True
351,text,1,你要想保研来找我,,2023-02-07 09:36:03+00:00,1675762563,17.0,msg_00000351,,,,,你要想保研来找我,True
